"","PUMA","Year","X","VAL","HINCP","HHT_MDC","HHT_OF","HHT_NFLA","HHT_NFNLA","SEX_M","SEX_F","RACE_W","RACE_B","RACE_AI","RACE_AN","RACE_AIAN","RACE_A","RACE_PI","RACE_O","RACE_2M","EDU_NO","EDU_NOHS","EDU_HS","EDU_ALT","EDU_SC","EDU_AD","EDU_BD","EDU_MD","EDU_PD","EDU_DD","AGEP","PINCP","EDU_NONE","EDU_HSDIP","EDU_HIED"
"869","00803",2011,61,8,39,17,17,13,13,50,53,51,2,8,0,10,NA,NA,1,19,31,12,38,26,45,60,41,46,14,9,87,39,13,40,49
"870","00804",2011,61,7,39,18,20,12,15,58,59,58,3,5,0,10,NA,NA,2,18,37,16,50,43,52,67,34,34,11,8,87,34,17,51,43
"871","00901",2011,61,4,18,4,18,10,12,30,32,14,27,0,0,10,NA,NA,8,16,41,11,20,36,35,22,10,8,3,2,75,17,12,28,13
"872","00902",2011,61,6,23,6,19,15,19,36,38,19,25,0,0,20,NA,NA,13,45,41,12,19,32,31,27,25,24,11,14,76,23,13,26,28
"873","01001",2011,61,9,39,13,10,10,10,36,39,36,3,0,0,0,NA,NA,2,10,25,9,23,16,34,40,35,32,7,16,89,40,10,27,37
"874","01002",2011,61,8,37,11,14,10,11,36,37,35,3,7,0,0,NA,NA,2,10,42,8,30,18,34,50,27,22,1,9,88,37,10,31,31
"875","01003",2011,61,7,38,13,10,8,10,36,38,37,2,7,0,0,NA,NA,1,7,30,10,32,39,30,47,18,21,4,5,88,35,11,34,26
"876","01004",2011,61,12,52,17,8,11,13,48,49,44,4,0,0,5,NA,NA,1,25,28,10,22,11,44,40,51,62,29,62,83,38,11,29,60
"877","01005",2011,61,9,46,11,8,6,6,31,32,31,3,1,0,0,NA,NA,0,7,11,7,23,19,38,33,24,26,4,10,83,37,7,29,27
"878","01100",2011,61,8,36,13,12,10,10,42,39,39,2,0,0,10,NA,NA,2,24,24,9,30,36,46,46,25,26,5,12,86,32,10,37,31
"879","01200",2011,61,7,35,18,15,12,12,58,54,54,4,4,0,20,NA,NA,2,18,35,14,52,50,62,66,24,22,5,11,83,30,15,57,34
"880","01300",2011,61,6,33,16,15,10,12,49,48,46,4,17,0,25,NA,NA,4,19,37,13,46,54,45,53,23,19,1,2,86,31,14,48,29
"881","01401",2011,61,4,19,9,29,18,10,44,51,23,43,3,0,15,NA,NA,2,41,40,16,37,39,51,37,19,20,5,9,82,19,17,44,24
"882","01402",2011,61,7,23,5,14,11,16,28,29,21,9,11,0,0,NA,NA,6,31,33,7,15,18,36,20,22,21,12,14,78,21,8,23,24
"883","01501",2011,61,8,35,12,11,9,9,35,37,34,2,41,0,20,NA,NA,1,9,33,9,29,21,36,40,20,22,4,11,85,36,10,31,26
"884","01502",2011,62,5,26,10,13,13,8,33,33,30,6,12,0,5,NA,NA,1,11,17,9,31,35,31,34,20,15,1,6,93,31,9,33,22
"885","01601",2011,62,8,37,9,10,11,8,29,31,30,1,0,0,0,NA,NA,0,7,14,7,25,19,30,25,21,30,5,9,91,38,7,27,26
"886","01602",2011,62,11,42,11,7,10,10,34,39,32,4,4,0,0,NA,NA,1,23,25,7,18,6,43,29,37,39,17,38,84,32,8,26,41
"887","01603",2011,62,11,43,9,7,6,5,29,27,27,2,1,0,0,NA,NA,1,3,19,7,20,17,21,37,22,18,5,11,85,37,8,21,25
"888","01604",2011,62,7,34,16,18,17,12,48,54,48,6,7,33,15,NA,NA,2,13,32,12,45,34,55,68,29,26,6,10,89,34,13,48,38
"889","01605",2011,62,9,39,19,15,14,12,55,56,54,2,64,0,0,NA,NA,2,15,31,13,50,39,49,63,38,39,9,22,89,34,14,50,46
"890","01700",2011,62,10,36,16,13,12,25,60,61,57,5,0,0,5,NA,NA,4,25,34,14,35,35,88,44,41,49,6,66,76,23,15,55,49
"891","01800",2011,62,6,30,18,17,14,15,57,59,59,1,1,0,0,NA,NA,1,15,38,15,55,40,65,59,25,24,7,12,85,30,17,58,34
"892","01900",2011,62,9,32,29,20,23,23,87,87,86,4,4,0,5,NA,NA,4,36,57,21,82,63,94,89,43,48,8,20,87,30,23,86,57
"893","02000",2011,62,7,31,15,16,14,15,49,49,48,2,1,0,40,NA,NA,2,17,48,15,44,39,47,54,17,17,9,9,88,31,16,46,27
"894","02100",2011,62,11,38,15,17,15,17,49,52,44,7,0,0,5,NA,NA,5,39,40,11,42,28,53,56,35,35,10,29,88,37,12,45,43
"895","02201",2011,62,13,43,15,10,9,10,42,41,42,1,0,0,10,NA,NA,0,13,30,11,33,33,37,42,30,26,5,14,85,38,12,35,33
"896","02202",2011,62,17,50,9,5,7,8,27,28,26,1,1,0,5,NA,NA,1,13,17,5,16,12,30,26,28,27,10,18,86,44,6,21,30
"897","02300",2011,62,12,44,15,16,14,22,53,53,49,5,0,0,5,NA,NA,2,42,36,12,43,29,52,67,34,42,9,21,84,40,13,46,46
"898","02401",2011,63,11,30,5,11,10,16,30,34,21,16,0,0,5,NA,NA,3,24,17,6,25,21,45,19,24,21,7,16,77,18,7,32,24
"899","02402",2011,63,14,47,19,15,16,16,57,59,55,3,4,0,10,NA,NA,2,27,32,12,40,19,55,55,50,59,29,38,87,49,13,44,60
"900","02500",2011,63,13,37,15,13,12,12,49,44,45,5,5,0,5,NA,NA,2,15,28,13,41,33,35,52,28,33,12,15,91,31,13,39,37
"901","02601",2011,63,7,37,18,10,11,7,44,45,45,1,4,0,25,NA,NA,0,9,25,11,41,36,42,46,25,29,6,9,91,35,11,42,32
"902","02602",2011,63,7,29,11,11,15,16,42,45,38,5,4,0,0,NA,NA,2,25,27,10,33,27,55,45,25,28,10,15,84,24,11,41,33
"903","02700",2011,63,6,34,15,14,12,14,48,47,45,5,1,0,0,NA,NA,1,29,33,13,45,39,47,53,19,23,7,10,87,29,14,46,29
"904","02800",2011,63,6,31,26,21,18,23,77,74,76,2,4,0,10,NA,NA,2,13,53,21,72,53,62,92,32,40,12,16,86,31,22,68,50
"905","02900",2011,63,5,29,32,26,24,30,100,97,98,2,63,67,60,NA,NA,2,29,75,27,100,91,95,92,37,39,11,19,84,27,29,100,53
"906","03000",2011,63,5,29,22,20,18,16,66,68,66,2,8,0,0,NA,NA,3,21,46,18,59,50,68,74,32,34,9,11,86,28,20,63,44
"907","03101",2011,63,11,35,12,11,10,15,43,39,35,7,3,0,15,NA,NA,10,29,34,11,34,37,45,34,22,23,6,19,89,26,12,39,27
"908","03102",2011,63,15,40,15,14,13,15,50,51,46,4,1,0,5,NA,NA,4,40,43,11,41,30,50,43,38,37,10,25,86,31,13,44,41
"909","03201",2011,63,19,49,14,8,8,10,46,41,40,4,4,0,5,NA,NA,7,13,22,11,29,31,45,45,33,36,12,11,83,36,11,36,39
"910","03202",2011,63,18,42,13,13,10,13,48,49,38,13,9,0,5,NA,NA,11,27,24,13,34,44,56,42,34,30,9,18,82,30,14,44,37
"911","03301",2011,63,15,49,9,8,6,6,29,29,23,7,0,0,10,NA,NA,10,19,37,8,19,14,29,21,18,25,5,5,78,38,9,22,22
"912","03302",2011,64,16,42,10,12,7,9,37,36,28,9,9,0,0,NA,NA,11,25,36,11,23,25,39,27,24,19,9,10,80,32,12,30,25
"913","03303",2011,64,20,57,11,8,5,8,35,34,30,3,1,0,5,NA,NA,8,27,23,10,24,10,31,25,28,23,8,9,74,37,11,26,28
"914","03400",2011,64,27,37,14,24,15,9,51,56,35,18,12,0,0,NA,NA,27,30,52,15,39,26,48,36,39,40,15,15,86,35,17,42,42
"915","03501",2011,64,37,79,15,5,5,6,38,40,35,4,1,0,0,NA,NA,6,21,29,11,16,8,24,20,43,54,29,31,84,52,12,19,48
"916","03502",2011,64,30,63,13,11,10,5,46,46,37,8,3,0,0,NA,NA,12,33,48,12,25,15,35,27,44,49,26,32,84,38,14,28,47
"917","03503",2011,64,37,82,18,11,11,6,50,55,38,12,3,0,5,NA,NA,10,41,34,13,21,10,32,19,59,72,59,64,84,54,14,24,67
"918","03504",2011,64,48,74,10,5,6,6,28,34,27,3,3,0,0,NA,NA,13,10,25,8,17,4,23,13,39,34,22,20,82,40,9,18,36
"919","03505",2011,64,33,49,15,19,15,7,52,60,34,32,5,0,0,NA,NA,10,57,50,15,36,13,52,24,48,51,31,26,83,38,17,40,50
"920","03506",2011,64,23,60,12,6,5,5,33,33,31,1,1,0,0,NA,NA,4,19,18,8,24,15,26,26,31,36,7,18,86,46,8,24,33
"921","03601",2011,64,30,73,14,7,7,5,39,41,33,5,8,0,5,NA,NA,4,16,21,10,19,12,28,24,50,55,13,28,90,57,10,22,49
"922","03602",2011,64,25,53,18,11,6,7,58,59,45,15,9,0,35,NA,NA,20,22,60,22,37,20,40,27,40,38,15,18,71,32,23,37,40
"923","03701",2011,64,20,35,6,11,9,7,23,30,15,8,4,0,10,NA,NA,26,26,24,7,12,15,31,13,20,25,12,25,88,25,8,19,24
"924","03702",2011,64,25,31,7,27,9,8,35,46,6,56,1,0,15,NA,NA,19,26,39,14,27,21,37,29,28,21,4,2,78,26,15,30,27
"925","03703",2011,64,27,39,6,12,6,4,22,27,15,9,1,0,15,NA,NA,22,21,35,7,19,10,30,19,15,14,4,5,90,29,8,22,16
"926","03704",2011,64,27,31,8,19,9,7,34,38,15,16,3,0,0,NA,NA,42,27,45,13,26,14,33,23,21,16,7,26,82,23,14,28,23
"927","03705",2011,65,25,15,5,36,9,11,40,53,10,34,12,0,50,NA,NA,87,29,76,21,28,30,43,19,14,6,2,0,65,14,24,34,13
"928","03706",2011,65,12,20,3,17,7,5,22,25,6,11,7,0,25,NA,NA,47,25,33,10,15,12,21,11,11,7,3,0,72,15,11,17,10
"929","03707",2011,65,27,17,4,25,6,6,30,35,6,22,3,0,20,NA,NA,67,35,70,15,20,21,23,19,7,5,3,1,69,14,18,22,10
"930","03708",2011,65,17,15,4,19,7,4,26,30,6,22,4,0,45,NA,NA,45,25,51,14,14,25,21,11,6,5,2,1,70,14,16,18,7
"931","03709",2011,65,24,24,7,29,10,5,38,45,9,27,3,0,20,NA,NA,69,49,78,16,29,24,36,28,17,9,3,4,75,20,19,32,18
"932","03710",2011,65,21,14,4,33,9,6,42,42,12,31,7,0,0,NA,NA,68,20,74,22,24,35,25,16,9,6,0,1,66,13,25,26,10
"933","03801",2011,65,24,30,7,23,12,18,38,41,18,12,1,0,10,NA,NA,67,42,48,14,19,15,32,16,35,31,7,24,80,23,16,24,32
"934","03802",2011,65,60,29,4,13,8,17,24,33,12,13,4,0,5,NA,NA,19,60,29,7,12,10,39,11,27,26,12,40,71,15,8,22,27
"935","03803",2011,65,30,24,4,17,12,15,26,30,6,33,3,0,10,NA,NA,11,28,27,9,15,22,23,14,26,18,7,11,78,25,10,19,22
"936","03804",2011,65,61,21,4,16,9,10,26,28,9,18,1,0,0,NA,NA,28,33,32,9,17,21,20,11,18,16,13,16,79,18,10,19,19
"937","03805",2011,65,80,86,10,5,18,18,29,37,30,2,1,0,10,NA,NA,2,16,18,5,7,5,15,7,59,59,57,54,92,95,6,9,60
"938","03806",2011,65,53,64,8,6,14,13,25,29,21,5,0,0,0,NA,NA,4,21,15,4,6,6,13,6,43,51,44,49,88,66,5,9,47
"939","03807",2011,65,67,60,6,5,20,32,29,30,21,4,3,0,15,NA,NA,6,29,16,3,12,5,22,5,53,51,34,34,81,69,4,15,49
"940","03808",2011,65,47,62,4,2,15,22,19,24,17,2,0,0,0,NA,NA,3,9,7,2,6,2,16,6,42,34,34,28,85,69,2,9,39
"941","03809",2011,66,33,27,7,15,14,17,32,37,15,8,16,0,5,NA,NA,19,31,55,11,19,16,24,11,36,25,14,16,88,19,13,21,30
"942","03810",2011,66,67,82,7,4,17,33,30,30,25,1,0,0,0,NA,NA,4,20,9,3,8,3,18,7,61,50,42,50,80,85,3,11,55
"943","03901",2011,66,30,57,15,9,7,3,41,42,40,2,0,0,0,NA,NA,0,8,18,10,35,25,40,23,33,33,14,10,84,42,11,37,33
"944","03902",2011,66,28,49,12,11,8,5,35,37,31,2,0,0,0,NA,NA,2,9,25,8,31,25,36,19,29,26,17,16,91,38,9,33,29
"945","03903",2011,66,23,39,12,21,12,7,47,52,31,22,0,0,10,NA,NA,12,24,51,15,36,36,50,29,28,34,10,8,79,31,17,42,32
"946","04001",2011,66,40,33,9,12,12,41,41,43,36,5,4,0,5,NA,NA,12,19,46,12,22,19,31,19,49,27,9,18,68,29,14,25,38
"947","04002",2011,66,28,23,5,23,6,17,32,35,13,16,3,0,15,NA,NA,46,26,37,14,18,24,29,19,18,11,3,2,71,18,15,23,16
"948","04003",2011,66,38,21,5,24,10,12,32,41,10,43,0,0,30,NA,NA,17,19,40,14,22,29,32,23,20,14,3,8,70,19,15,27,20
"949","04004",2011,66,43,47,7,13,15,34,36,40,22,18,8,0,10,NA,NA,13,35,21,8,14,11,30,16,48,54,34,39,76,42,9,20,50
"950","04005",2011,66,60,59,9,8,9,24,30,32,24,5,0,0,5,NA,NA,9,42,18,7,8,4,13,7,50,52,29,39,76,62,7,10,48
"951","04006",2011,66,37,28,5,21,10,20,30,35,8,41,1,0,10,NA,NA,10,19,37,10,18,19,26,19,29,21,11,6,76,27,12,22,27
"952","04007",2011,66,24,18,4,28,8,5,28,39,2,52,0,0,5,NA,NA,20,13,38,15,26,30,26,23,9,3,1,4,69,18,16,28,10
"953","04008",2011,66,27,21,7,26,7,7,37,44,10,47,1,0,10,NA,NA,22,19,52,16,42,26,30,19,12,10,1,2,74,15,17,37,13
"954","04009",2011,66,30,42,18,39,13,7,67,82,25,83,4,0,25,NA,NA,11,23,66,22,52,46,78,53,51,46,14,16,79,31,24,62,53
"955","04010",2011,67,27,32,8,24,8,4,32,43,1,66,0,0,10,NA,NA,5,18,36,11,30,25,36,33,21,17,4,0,83,28,12,33,23
"956","04011",2011,67,39,25,4,19,7,8,26,30,7,39,0,0,0,NA,NA,5,9,36,9,16,18,33,18,18,12,2,4,77,19,10,23,17
"957","04012",2011,67,40,29,9,18,8,15,43,42,20,4,9,0,45,NA,NA,44,21,63,18,19,25,23,19,28,28,8,8,69,20,20,22,27
"958","04013",2011,67,42,40,14,12,15,12,45,49,36,1,0,0,10,NA,NA,8,25,41,13,31,21,35,25,48,37,19,20,84,31,15,32,44
"959","04014",2011,67,43,26,16,11,9,6,57,58,49,2,0,0,0,NA,NA,13,10,75,23,39,18,36,21,31,28,6,20,67,18,26,37,30
"960","04015",2011,67,47,34,12,16,12,9,42,50,26,23,0,0,5,NA,NA,15,21,57,14,27,12,39,29,39,34,15,21,78,24,16,30,39
"961","04016",2011,67,33,32,16,15,13,7,45,53,40,3,7,0,0,NA,NA,4,11,36,14,38,20,37,34,42,36,13,20,86,25,15,37,42
"962","04017",2011,67,40,32,18,19,11,8,57,61,36,2,1,0,0,NA,NA,12,11,75,21,44,30,43,33,46,26,10,14,85,23,23,43,40
"963","04018",2011,67,27,20,7,9,9,6,23,28,18,6,1,0,0,NA,NA,5,8,29,7,20,12,17,18,25,18,10,12,93,20,8,18,24
"964","04101",2011,67,40,32,11,20,16,38,48,49,33,7,8,0,15,NA,NA,24,34,43,14,32,15,35,30,57,34,12,9,79,30,15,32,47
"965","04102",2011,67,23,35,8,17,7,15,43,38,17,9,1,0,5,NA,NA,56,40,59,16,29,13,29,18,25,17,8,10,74,26,18,28,23
"966","04103",2011,67,35,36,19,24,12,12,63,67,27,3,1,0,20,NA,NA,18,37,100,17,46,17,54,44,61,49,19,20,89,24,20,47,58
"967","04104",2011,67,40,52,14,10,8,5,38,45,24,1,8,0,0,NA,NA,9,25,28,10,27,13,34,26,42,39,19,34,89,37,11,28,43
"968","04105",2011,67,27,51,17,30,9,6,62,74,14,77,5,0,10,NA,NA,11,58,51,18,49,43,66,42,55,47,16,16,83,38,20,56,53
"969","04106",2011,67,33,40,11,13,9,7,38,43,18,9,7,0,10,NA,NA,11,41,44,9,20,18,42,23,42,40,22,21,83,29,10,28,42
"970","04107",2011,68,27,32,6,14,4,7,29,28,11,4,0,0,10,NA,NA,20,20,43,10,18,12,23,21,19,9,6,9,79,22,11,20,18
"971","04108",2011,68,28,49,9,8,11,8,26,29,18,1,1,0,0,NA,NA,5,18,16,4,15,5,18,16,38,43,22,25,90,49,5,15,39
"972","04109",2011,68,30,38,9,11,8,16,31,34,16,2,0,0,15,NA,NA,15,18,50,8,18,14,24,22,37,24,12,15,80,31,10,20,33
"973","04110",2011,68,33,38,17,24,14,10,57,62,51,2,7,0,30,NA,NA,19,15,67,17,50,29,55,33,39,34,11,12,81,31,20,51,38
"974","04111",2011,68,27,38,15,20,8,10,56,58,23,11,0,0,15,NA,NA,55,86,73,19,37,49,52,41,37,29,5,2,73,26,21,45,36
"975","04112",2011,68,23,37,14,45,11,11,71,83,5,100,3,0,55,NA,NA,41,60,87,27,53,60,81,48,39,27,6,18,77,26,29,65,39
"976","04113",2011,68,27,40,9,14,3,7,34,37,11,16,0,0,20,NA,NA,31,51,51,12,32,24,32,22,17,12,1,8,80,26,14,32,17
"977","04114",2011,68,30,32,5,12,6,3,27,27,16,18,0,0,0,NA,NA,3,16,30,9,18,13,26,15,16,11,9,5,86,24,10,21,16
"978","04201",2011,68,60,88,18,8,8,4,46,50,41,2,4,0,0,NA,NA,3,25,21,13,15,8,29,17,62,60,68,30,85,48,14,20,64
"979","04202",2011,68,47,83,18,10,6,6,45,51,41,4,0,0,10,NA,NA,6,19,19,10,27,16,34,26,56,52,58,49,90,46,11,29,61
"980","04203",2011,68,28,69,13,7,4,4,30,33,28,1,0,0,0,NA,NA,2,11,21,7,24,6,23,26,34,35,21,8,89,46,7,22,36
"981","04204",2011,68,33,66,13,8,6,7,37,39,26,5,3,0,0,NA,NA,15,15,20,10,25,15,33,26,36,32,28,19,88,46,10,27,38
"982","04205",2011,68,29,65,13,11,5,4,36,41,28,10,1,0,5,NA,NA,7,37,25,9,27,7,36,27,39,34,16,9,83,45,10,29,38
"983","04206",2011,68,20,47,6,14,6,10,31,35,12,31,0,0,5,NA,NA,21,31,32,9,27,15,36,22,21,16,6,4,78,28,10,30,21
"984","04207",2011,69,24,63,12,9,5,3,35,36,31,3,0,0,5,NA,NA,6,11,19,8,31,12,35,28,30,27,5,15,86,44,9,31,30
"985","04208",2011,69,27,67,12,8,5,5,34,37,35,2,3,0,0,NA,NA,1,8,11,8,31,12,33,30,34,28,8,14,87,46,8,30,33
"986","04209",2011,69,29,72,12,6,4,1,31,33,31,0,1,0,5,NA,NA,3,8,13,7,20,8,29,27,33,40,16,10,85,50,7,22,37
"987","04210",2011,69,28,65,11,7,6,2,29,33,27,6,0,0,0,NA,NA,4,15,22,7,20,11,27,24,30,35,21,8,87,46,8,22,34
"988","04211",2011,69,25,64,10,8,5,3,29,30,21,10,0,0,5,NA,NA,6,17,17,7,19,13,26,22,29,24,10,11,87,48,8,22,28
"989","04212",2011,69,35,66,9,7,7,7,28,29,25,3,0,0,5,NA,NA,3,9,14,7,14,4,23,16,36,32,21,25,89,46,7,16,35
"990","04301",2011,69,33,72,24,13,9,10,66,69,62,5,3,0,5,NA,NA,9,14,40,17,37,9,55,49,69,85,41,29,85,49,18,41,77
"991","04302",2011,69,30,72,16,8,5,5,42,45,44,1,1,0,0,NA,NA,1,3,31,11,25,9,41,35,43,39,25,19,85,50,12,30,45
"992","04303",2011,69,27,71,11,7,5,6,36,37,32,1,0,0,0,NA,NA,2,11,24,7,24,11,43,20,27,48,17,38,82,33,8,30,36
"993","04304",2011,69,37,55,13,8,9,9,34,38,34,2,23,0,0,NA,NA,1,13,24,7,26,10,28,29,35,49,15,20,99,46,8,26,41
"994","04305",2011,69,20,52,11,9,5,5,33,33,30,4,5,100,40,NA,NA,2,13,23,8,31,18,32,28,21,20,5,8,82,45,9,31,23
"995","04306",2011,69,20,52,8,9,5,8,27,30,25,5,4,0,0,NA,NA,3,11,28,7,22,18,28,26,19,21,3,11,82,37,8,24,22
"996","04307",2011,69,21,61,12,8,4,5,35,35,33,1,1,0,0,NA,NA,3,9,23,8,27,16,43,31,21,25,3,11,80,39,9,32,26
"997","04308",2011,69,25,63,11,8,7,4,33,36,33,1,1,0,0,NA,NA,1,17,21,9,27,7,36,31,27,27,7,8,86,50,9,29,29
"998","04309",2011,69,17,45,7,15,3,4,32,34,18,11,0,0,10,NA,NA,30,39,48,12,28,15,29,20,15,11,2,2,77,32,13,27,15
"999","04310",2011,70,25,62,11,10,6,5,34,33,30,3,0,0,0,NA,NA,8,6,16,9,27,9,33,24,27,28,10,2,84,49,9,28,28
"1000","04311",2011,70,22,61,10,8,5,7,29,31,27,3,0,0,5,NA,NA,6,13,24,8,26,9,29,25,22,22,4,4,82,51,8,26,23
"1001","04312",2011,70,22,47,8,13,6,6,29,33,19,14,0,0,0,NA,NA,12,14,31,8,26,15,31,19,24,17,7,4,83,36,9,27,22
"1002","00100",2012,70,6,30,17,16,13,18,58,57,55,4,12,0,35,NA,NA,2,31,36,14,50,57,63,59,27,24,5,24,83,26,15,57,35
"1003","00200",2012,70,8,35,29,22,19,31,93,86,85,8,35,0,30,NA,NA,4,33,80,25,71,89,87,88,47,51,13,28,87,30,27,81,61
"1004","00300",2012,70,11,38,19,14,14,19,57,56,56,3,1,0,0,NA,NA,1,20,43,14,52,45,52,49,36,37,7,12,87,36,15,53,41
"1005","00401",2012,70,7,33,19,19,14,16,58,60,60,1,3,0,0,NA,NA,0,20,46,15,52,35,58,70,36,31,2,6,85,34,17,54,42
"1006","00402",2012,70,7,29,14,21,18,11,56,57,49,8,11,0,25,NA,NA,7,39,62,16,42,46,62,57,31,26,10,11,87,26,18,50,37
"1007","00403",2012,70,8,35,24,20,17,25,74,73,74,2,4,0,25,NA,NA,1,23,52,19,64,45,72,77,43,39,8,22,86,33,21,66,52
"1008","00500",2012,70,8,35,26,19,15,20,81,77,76,5,8,0,5,NA,NA,4,36,57,20,75,68,84,90,32,33,8,2,80,32,21,80,46
"1009","00600",2012,70,6,33,16,16,10,13,49,49,49,0,4,0,0,NA,NA,2,17,38,13,43,40,57,43,22,21,4,15,83,31,14,49,28
"1010","00701",2012,70,5,21,9,25,20,29,55,59,33,33,15,0,20,NA,NA,6,65,69,17,32,38,75,38,33,29,14,29,76,21,19,48,37
"1011","00702",2012,70,10,46,14,11,8,11,37,40,37,2,5,0,0,NA,NA,1,21,27,9,28,16,35,49,35,30,5,12,82,46,9,30,38
"1012","00703",2012,70,9,42,19,15,17,15,54,61,56,4,9,0,20,NA,NA,2,17,29,12,41,39,55,66,50,49,21,26,91,42,13,47,58
"1013","00704",2012,71,8,39,21,18,13,18,59,63,61,3,1,33,5,NA,NA,1,15,31,16,47,55,57,71,38,33,14,19,89,37,17,53,47
"1014","00800",2012,71,7,35,20,13,12,20,59,57,57,4,5,0,5,NA,NA,2,11,43,15,52,64,48,60,29,30,7,9,86,31,17,54,38
"1015","00901",2012,71,9,42,12,11,10,12,38,37,36,2,0,0,0,NA,NA,1,13,28,8,22,29,31,45,32,37,11,10,89,41,9,27,39
"1016","00902",2012,71,5,22,5,23,14,27,37,41,20,27,1,0,55,NA,NA,14,33,49,13,21,37,38,33,23,21,6,14,75,23,14,29,27
"1017","00903",2012,71,4,17,4,20,11,10,31,35,15,29,0,0,20,NA,NA,4,25,33,11,22,24,41,24,15,15,4,8,73,16,12,30,18
"1018","00904",2012,71,8,36,11,10,11,10,31,34,31,3,0,0,0,NA,NA,3,14,17,7,28,25,35,39,26,17,4,6,92,38,7,31,27
"1019","00905",2012,71,9,45,11,7,6,8,29,31,29,1,5,0,15,NA,NA,2,9,20,6,20,15,38,35,24,26,4,4,85,42,6,26,28
"1020","00906",2012,71,12,52,15,10,12,16,47,50,44,4,0,0,50,NA,NA,2,23,23,10,23,15,50,49,50,61,28,41,84,39,10,32,60
"1021","01000",2012,71,6,35,16,11,10,16,48,48,46,5,9,0,15,NA,NA,1,16,25,13,50,48,43,54,24,18,0,2,87,32,13,49,29
"1022","01101",2012,71,6,29,9,15,12,7,32,34,29,7,8,0,5,NA,NA,1,11,30,9,26,27,36,32,18,19,1,5,88,31,10,30,21
"1023","01102",2012,71,7,38,12,10,9,8,34,36,34,2,28,0,5,NA,NA,1,8,19,7,32,23,40,40,22,22,4,6,87,37,8,35,27
"1024","01201",2012,71,8,38,9,9,9,11,28,29,28,1,0,0,5,NA,NA,1,13,11,6,22,15,31,29,25,23,4,10,88,38,7,25,27
"1025","01202",2012,71,11,46,10,6,9,11,34,34,30,3,5,0,5,NA,NA,1,12,19,6,15,4,47,29,34,42,12,29,84,34,7,26,39
"1026","01203",2012,71,12,48,11,6,6,7,32,32,31,2,4,0,0,NA,NA,0,9,12,6,27,15,31,41,24,26,8,10,86,39,7,28,30
"1027","01204",2012,72,7,33,15,18,16,14,48,53,47,5,4,0,0,NA,NA,3,21,36,11,46,35,57,58,32,22,3,10,91,37,12,50,36
"1028","01205",2012,72,3,20,6,30,15,12,39,47,19,42,8,0,0,NA,NA,5,25,34,15,32,33,49,30,16,16,3,5,79,22,16,39,20
"1029","01206",2012,72,8,25,7,11,13,18,30,34,22,9,3,0,10,NA,NA,11,31,30,8,14,19,38,25,24,31,9,26,77,23,9,23,29
"1030","01207",2012,72,10,43,19,12,14,13,56,55,54,2,55,0,10,NA,NA,3,15,37,13,45,40,53,61,39,39,12,11,88,38,14,49,46
"1031","01300",2012,72,7,36,18,12,13,15,57,54,54,4,3,0,5,NA,NA,3,15,33,13,51,50,60,62,30,29,5,11,85,32,14,55,38
"1032","01400",2012,72,8,35,18,17,13,17,55,59,56,3,5,0,5,NA,NA,1,25,45,15,41,41,56,71,29,41,7,25,86,33,16,48,44
"1033","01500",2012,72,7,35,19,16,13,12,58,59,58,2,11,0,0,NA,NA,2,19,42,14,48,33,70,65,32,32,7,14,83,31,16,55,41
"1034","01600",2012,72,6,31,15,19,11,11,48,49,47,1,0,0,0,NA,NA,8,15,45,14,50,46,41,42,18,19,3,4,89,31,15,48,24
"1035","01700",2012,72,11,40,15,13,15,11,47,49,42,7,3,0,0,NA,NA,5,37,40,12,36,32,48,52,29,39,12,22,86,38,13,41,40
"1036","01801",2012,72,17,57,10,5,7,13,29,29,28,1,1,0,0,NA,NA,0,15,13,5,17,7,30,31,33,31,5,11,84,48,6,21,33
"1037","01802",2012,72,13,41,14,13,9,10,40,40,40,1,0,0,0,NA,NA,1,11,33,10,31,26,38,40,28,30,5,12,85,40,11,34,33
"1038","01900",2012,72,12,43,16,18,14,23,54,57,50,6,5,0,10,NA,NA,1,57,29,13,42,29,64,66,40,39,7,30,84,38,13,49,48
"1039","02001",2012,72,12,33,5,10,11,18,25,30,19,12,3,0,5,NA,NA,2,27,18,4,20,18,40,20,23,25,5,11,81,24,5,28,24
"1040","02002",2012,72,13,48,19,15,16,23,59,63,58,4,3,0,0,NA,NA,2,25,22,14,40,39,60,54,51,59,29,48,86,45,14,48,61
"1041","02100",2012,72,12,34,14,13,11,15,46,44,42,4,0,0,0,NA,NA,2,19,39,12,39,24,44,42,24,30,11,14,93,31,13,40,32
"1042","02201",2012,73,7,30,11,12,14,15,40,43,37,5,3,0,0,NA,NA,4,21,25,9,32,32,53,39,24,32,7,12,84,24,10,40,32
"1043","02202",2012,73,7,40,16,11,9,13,43,42,43,0,3,0,0,NA,NA,0,10,20,9,38,30,41,49,28,29,10,14,89,37,10,39,35
"1044","02203",2012,73,7,30,20,19,15,18,58,58,58,2,1,0,0,NA,NA,2,13,33,15,62,48,55,54,26,25,8,12,92,30,16,60,34
"1045","02300",2012,73,11,35,8,5,8,20,33,36,31,4,4,0,0,NA,NA,1,16,24,6,17,14,57,30,23,35,8,66,73,20,7,31,33
"1046","02401",2012,73,6,32,11,11,11,10,38,34,34,4,0,0,0,NA,NA,0,19,24,9,32,36,38,32,20,21,4,9,89,29,10,36,24
