"","Name","Edition","City","Country","Owner","Seeker","Trader"
"3117","[Mug Shot — «2012 Kanazawa II Mug»]","Japan Country Series","Kanazawa","Japan",71,10,5
"3118","[Mug Shot — «Alicante - Casa Carbonell»]","08 Icon Edition","Alicante","Spain",276,209,21
"3119","[Mug Shot — «Yellow Mid Autumn Mug 2012»]","Holiday Mugs","Various","China",11,2,2
"3120","[Mug Shot — «Festival Tumblers - Sinulog 2013 Tumbler»]","City Tumbler","Cebu","Philippines",9,2,0
"3121","[Mug Shot — «year of the snake»]","Non-City Tumbler","Quezon City","Philippines",3,2,0
"3122","[Mug Shot — «Farm»]","Limited Edition",NA,"USA",4,3,0
"3123","[Mug Shot — «2013 Valentine- Little Icon mug-Red»]","Holiday Mugs","Various","Japan",9,0,3
"3124","[Mug Shot — «2013 Valentine demi mug- Heart Relief»]","Holiday Mugs Mini","Various","Japan",12,2,3
"3125","[Mug Shot — «Cyprus Tumbler»]","Non-City Tumbler",NA,"Cyprus",4,4,1
"3126","[Mug Shot — «Squirrel and Mouse»]","Christmas Mugs",NA,"USA",13,3,1
"3127","[Mug Shot — «Mexican Demitasse Set»]","Mini Mugs",NA,"Mexico",6,6,1
"3128","[Mug Shot — «Berlin Relief Mug»]","Relief Series","Berlin","Germany",271,86,31
"3129","[Mug Shot — «Starbucks Seattle»]","Limited Edition","Seattle","USA",8,14,0
"3130","[Mug Shot — «2012 Metal Handle Classic Tall Mug»]","Limited Edition","Various","USA",5,2,0
"3131","[Mug Shot — «Japan Via 3»]","Coffee Origin Series","Various","Japan",2,0,0
"3132","[Mug Shot — «Never be without great coffee»]","Coffee Origin Series","Various","Japan",2,1,0
"3133","[Mug Shot — «Fun desk top mug»]","Limited Edition","Various","Japan",2,1,0
"3134","[Mug Shot — «I Heart You»]","Holiday Mugs","Various","USA",5,5,1
"3135","[Mug Shot — «XOXO»]","Holiday Mugs","Various","USA",2,2,0
"3136","[Mug Shot — «Valentine demi cup and saucer»]","Holiday Mugs Mini","Various","USA",2,2,0
"3137","[Mug Shot — «You & Me»]","Holiday Mugs","Various","USA",28,4,4
"3138","[Mug Shot — «Sweet Flirt»]","Holiday Mugs","Various","USA",4,2,1
"3139","[Mug Shot — «Blonde Roast»]","Coffee Origin Series","Various","USA",20,0,3
"3140","[Mug Shot — «Lime ceramic/rubber tumbler»]","Non-City Tumbler","Various","USA",17,1,1
"3141","[Mug Shot — «Deborah Reinhart Package»]","Christmas Mugs","Various","USA",4,1,1
"3142","[Mug Shot — «Deborah Reinhart Ornament»]","Other...","Various","USA",5,2,1
"3143","[Mug Shot — «Christmas Stocking»]","Christmas Mugs","Various","USA",6,1,0
"3144","[Mug Shot — «Oh Christmas Tree»]","Christmas Mugs","Various","USA",2,0,0
"3145","[Mug Shot — «Holiday demi cup and saucer»]","Holiday Mugs Mini","Various","China",2,3,0
"3146","[Mug Shot — «Snow Globes»]","Christmas Mugs","Various","USA",1,0,0
"3147","[Mug Shot — «Star of Wonder»]","Christmas Mugs","Various","USA",3,1,1
"3148","[Mug Shot — «Wish»]","Christmas Mugs","Various","USA",10,0,1
"3149","[Mug Shot — «Noel»]","Christmas Mugs","Various","USA",7,0,1
"3150","[Mug Shot — «Peace»]","Christmas Mugs","Various","USA",7,0,1
"3151","[Mug Shot — «2012 Winter Lights Mug»]","Limited Edition",NA,"Japan",5,2,1
"3152","[Mug Shot — «Thailand Tuk Tuk 1st version»]","Asian Artsy Design Mugs",NA,"Thailand",8,11,0
"3153","[Mug Shot — «TUMBLER 12 Oz.  BLACK SNAKE SKIN CNY 13»]","Non-City Tumbler","Various","Indonesia",5,1,0
"3154","[Mug Shot — «2013 Kanazawa Ⅱ Tumbler»]","City Tumbler","Kanazawa","Japan",6,1,1
"3155","[Mug Shot — «Christmas Icicle Tumbler»]","Non-City Tumbler",NA,"China",5,2,0
"3156","[Mug Shot — «2013 - Year of the Snake»]","Asian Artsy Design Mugs",NA,"China",49,11,3
"3157","[Mug Shot — «Les paresseuses s'invitent chez Starbucks»]","Limited Edition",NA,"France",11,0,2
"3158","[Mug Shot — «2012 Hiroshima II»]","Japan Country Series","Hiroshima","Japan",74,20,5
"3159","[Mug Shot — «Arequipa - Andean Condor»]","08 Icon Edition","Arequipa","Peru",228,234,3
"3160","[Mug Shot — «Customizable Cold Cup, 12 Oz.»]","Non-City Tumbler","Seattle","USA",18,1,0
"3161","[Mug Shot — «Stainless Steel Tumbler, silver 8 fl. oz.»]","Non-City Tumbler",NA,"USA",5,0,0
"3162","[Mug Shot — «Double-walled Stainless Steel Tumbler, silver 16 fl. oz»]","Non-City Tumbler","Various","USA",2,0,0
"3163","[Mug Shot — «Holiday Mug gold, 14 fl. oz»]","Limited Edition","Various","USA",8,0,1
"3164","[Mug Shot — «Stainless Steel Desktop Tumbler, metallic bronze 14 fl. oz»]","Non-City Tumbler","Various","USA",3,0,0
"3165","[Mug Shot — «Stainless Steel Desktop Tumbler, red 14 fl. oz»]","Non-City Tumbler","Various","USA",11,0,1
"3166","[Mug Shot — «Hong Kong Relief Mug»]","Relief Series","Hong Kong","China",206,85,13
"3167","[Mug Shot — «2012 Christmas Fox 12 Oz. Cold Cup»]","Non-City Tumbler","Key West","USA",9,2,2
"3168","[Mug Shot — «Japan 2004 Winter»]","Limited Edition",NA,"Japan",3,7,0
"3169","[Mug Shot — «Japan 2006 Golden Tumbler»]","Non-City Tumbler",NA,"Japan",3,1,0
"3170","[Mug Shot — «Japan Sakura 2007 Tumbler»]","Non-City Tumbler",NA,"Japan",3,2,0
"3171","[Mug Shot — «Japan 2008 Tumbler»]","Non-City Tumbler",NA,"Japan",6,1,0
"3172","[Mug Shot — «2012 20 Oz. Florida Cold Cup»]","Non-City Tumbler","Miami","USA",3,1,0
"3173","[Mug Shot — «2013 Peach charming mug»]","Asian Artsy Design Mugs",NA,"Taiwan",13,2,3
"3174","[Mug Shot — «2013 The Whirling Dance mug»]","Asian Artsy Design Mugs",NA,"Taiwan",12,1,1
"3175","[Mug Shot — «2013 Pink peach blossoms mug»]","Asian Artsy Design Mugs",NA,"Taiwan",10,0,4
"3176","[Mug Shot — «2013 Butterfly Dance mug»]","Asian Artsy Design Mugs",NA,"Taiwan",6,1,0
"3177","[Mug Shot — «2013 Peony Red Mug»]","Asian Artsy Design Mugs",NA,"Taiwan",8,2,1
"3178","[Mug Shot — «2013 Peony Flower Demi 3oz»]","Mini Mugs",NA,"Taiwan",13,4,0
"3179","[Mug Shot — «2013 Red Rose black background mug»]","Asian Artsy Design Mugs",NA,"Taiwan",5,2,0
"3180","[Mug Shot — «2013 Red Rose white background mug»]","Asian Artsy Design Mugs",NA,"Taiwan",5,2,0
"3181","[Mug Shot — «2012 16 Oz. Florida Cold Cup»]","Non-City Tumbler","Naples","USA",3,2,0
"3182","[Mug Shot — «2013 Chinese snake handle mug»]","Asian Artsy Design Mugs","Various","Japan",16,8,1
"3183","[Mug Shot — «Guangzhou tumbler»]","Icon Tumbler","Guangzhou","China",14,5,1
"3184","[Mug Shot — «2013 Japan Tohoku City Tumbler»]","City Tumbler","Tohoku","Japan",7,3,0
"3185","[Mug Shot — «2012 Silver Tree»]","Christmas Mugs",NA,"Japan",4,0,2
"3186","[Mug Shot — «2012 Blue Snowflakes»]","Christmas Mugs",NA,"Japan",1,1,0
"3187","[Mug Shot — «Oslo Tumbler»]","Icon Tumbler","Oslo","Norway",14,14,1
"3188","[Mug Shot — «2012 Guatemala Antigua»]","Coffee Blend Series","New York","USA",56,4,7
"3189","[Mug Shot — «2013 Tohoku»]","Japan Country Series","Sendai","Japan",39,27,0
"3190","[Mug Shot — «Shenyang Tumbler»]","Icon Tumbler","Shenyang","China",8,6,4
"3191","[Mug Shot — «Shenzhen Tumbler»]","Icon Tumbler","Shenzhen","China",16,6,5
"3192","[Mug Shot — «Nurnberg Tumbler»]","Icon Tumbler","Nurnberg","Germany",12,8,2
"3193","[Mug Shot — «Blue Penguin»]","Christmas Mugs","Various","USA",3,0,1
"3194","[Mug Shot — «Red Penguin»]","Christmas Mugs","Various","USA",2,1,0
"3195","[Mug Shot — «Red Ornament Mug»]","Christmas Mugs","Various","USA",2,1,0
"3196","[Mug Shot — «Blue Snowflake Mug»]","Christmas Mugs","Various","USA",1,2,0
"3197","[Mug Shot — «Green Christmas Tree Mug»]","Christmas Mugs","Various","USA",2,1,0
"3198","[Mug Shot — «Dove/Ornament Green and White Mug»]","Christmas Mugs","Various","China",4,0,0
"3199","[Mug Shot — «Dove/Ornament Red Mug»]","Christmas Mugs","Various","China",2,1,0
"3200","[Mug Shot — «Christmas stamps, Barista 2001»]","Christmas Mugs",NA,"USA",5,2,0
"3201","[Mug Shot — «Peace Desk top mug»]","Christmas Mugs","Various","USA",1,0,0
"3202","[Mug Shot — «Buone Feste II»]","Holiday Mugs","Various","USA",6,1,1
"3203","[Mug Shot — «Buone Feste I»]","Holiday Mugs","Various","USA",6,1,1
"3204","[Mug Shot — «12 Days of Christmas II»]","Christmas Mugs","Various","USA",7,1,1
"3205","[Mug Shot — «12 Days of Christmas I»]","Christmas Mugs","Various","USA",7,2,1
"3206","[Mug Shot — «Blue/Green Evergreen Tree»]","Christmas Mugs","Various","USA",4,1,1
"3207","[Mug Shot — «Sneaky Shaking of Presents, Barista 2000, 20 Oz»]","00 Barista Series",NA,"USA",9,2,1
"3208","[Mug Shot — «Sparkle, Sip, Savor, Barista 2000, 20 Oz»]","00 Barista Series",NA,"USA",4,1,0
"3209","[Mug Shot — «Jolly»]","Christmas Mugs","Various","USA",5,3,3
"3210","[Mug Shot — «Wish»]","Christmas Mugs","Various","USA",1,2,0
"3211","[Mug Shot — «Merry»]","Christmas Mugs","Various","USA",2,2,1
"3212","[Mug Shot — «Joy»]","Christmas Mugs","Various","USA",3,5,2
"3213","[Mug Shot — «Holiday Words II»]","Holiday Mugs","Various","USA",4,0,1
"3214","[Mug Shot — «Holiday Words I»]","Holiday Mugs","Various","USA",5,0,1
"3215","[Mug Shot — «Naughty or Nice»]","Christmas Mugs",NA,"USA",5,2,0
"3216","[Mug Shot — «Joy»]","Christmas Mugs","Various","China",4,1,1
"3217","[Mug Shot — «Wish»]","Christmas Mugs","Various","China",4,2,0
"3218","[Mug Shot — «Japan White/Red Holiday Stars»]","Holiday Mugs","Various","Japan",8,1,1
"3219","[Mug Shot — «Japan White/Blue Holiday Stars»]","Holiday Mugs","Various","Japan",7,1,1
"3220","[Mug Shot — «Monet Ceramic Travel Mug»]","Limited Edition",NA,"USA",1,3,0
"3221","[Mug Shot — «Grapes Ceramic Travel Mug»]","Limited Edition",NA,"USA",1,3,0
"3222","[Mug Shot — «Klimt Design Travel Mug»]","Limited Edition",NA,"USA",2,5,0
"3223","[Mug Shot — «Vincent Van Gogh Irises Travel Mug»]","Limited Edition",NA,"USA",3,7,1
"3224","[Mug Shot — «Japan 2003 Holiday Mug»]","Holiday Mugs","Various","Japan",7,1,0
"3225","[Mug Shot — «2012 Emma Bridgewater Holiday Mug»]","Holiday Mugs",NA,"United Kingdom",27,4,2
"3226","[Mug Shot — «Changchun - Railway Station»]","08 Icon Edition","Changchun","China",268,143,25
"3227","[Mug Shot — «Lima- Global Icon Demitasse»]","08 Icon Edition Mini","Lima","Peru",47,26,7
"3228","[Mug Shot — «Haikou - Century Bridge»]","08 Icon Edition","Haikou","China",268,153,30
"3229","[Mug Shot — «St. Petersburg Tumbler»]","Icon Tumbler","St. Petersburg","Russia",34,11,12
"3230","[Mug Shot — «Refill Tumbler»]","Non-City Tumbler",NA,"USA",5,0,2
"3231","[Mug Shot — «Wuhan  Icon Tumbler»]","Icon Tumbler","Wuhan","China",6,8,3
"3232","[Mug Shot — «S/S Networker White steel mug (Black Lid)»]","Limited Edition",NA,"South Korea",2,1,1
"3233","[Mug Shot — «Red Trees Tumbler»]","Non-City Tumbler","Various","Canada",7,0,1
"3234","[Mug Shot — «Philippines 15th Anniversay Tumbler»]","Non-City Tumbler","Manila","Philippines",26,5,0
"3235","[Mug Shot — «2012 Nagano»]","City Tumbler","Nagano","Japan",6,1,1
"3236","[Mug Shot — «2002 Starbucks City Tumbler Sapporo 12 oz»]","City Tumbler","Sapporo","Japan",5,4,0
"3237","[Mug Shot — «Van Gogh's Starry Night Christmas»]","01 Barista series",NA,"USA",10,6,2
"3238","[Mug Shot — «Van Gogh's Starry Night Travel mug»]","Limited Edition",NA,"USA",3,8,0
"3239","[Mug Shot — «2007 Christmas Snowflake Desktop Style»]","Christmas Mugs","Various","USA",6,4,1
"3240","[Mug Shot — «Van Gogh's Cafe Terrace at Night Travel mug»]","Limited Edition",NA,"USA",6,4,1
"3241","[Mug Shot — «Seoul Relief Mug»]","Relief Series","Seoul","South Korea",265,38,44
"3242","[Mug Shot — «Spain Global Icon Demitasse»]","08 Icon Edition Mini",NA,"Spain",104,14,9
"3243","[Mug Shot — «Peru Global Icon Demitasse»]","08 Icon Edition Mini",NA,"Peru",46,20,7
"3244","[Mug Shot — «Netherlands Global Icon Demitasse»]","08 Icon Edition Mini",NA,"Netherlands",122,16,12
"3245","[Mug Shot — «White Christmas mug, 16 fl.oz»]","Christmas Mugs","Various","USA",4,1,0
"3246","[Mug Shot — «Tazo Mug in green/white, 8 fl.oz»]","Other...","Various","USA",3,0,2
"3247","[Mug Shot — «Starbucks 1971 Heritage Mug»]","Limited Edition","Various","USA",13,9,0
"3248","[Mug Shot — «Opalescent Mug, Brown - 12 fl.oz»]","Limited Edition","Various","USA",1,0,0
"3249","[Mug Shot — «Opalescent Mug - Beige, 12 fl. oz»]","Limited Edition","Various","USA",1,0,0
"3250","[Mug Shot — «Double Wall Glass, 14 fl. oz»]","Other...","Various","USA",15,0,0
"3251","[Mug Shot — «Van Gogh's Sunflower Travel mug»]","Limited Edition",NA,"USA",4,10,0
"3252","[Mug Shot — «Van Gogh's Village Street and Steps in Auvers Travel mug»]","Limited Edition",NA,"USA",2,6,0
"3253","[Mug Shot — «Van Gogh's Cafe Terrace at Night Pitcher»]","Limited Edition",NA,"USA",5,5,0
"3254","[Mug Shot — «Beijing Relief Mug»]","Relief Series","Beijing","China",205,63,26
"3255","[Mug Shot — «2012 Christmas Silver Tumbler»]","Non-City Tumbler",NA,"Taiwan",2,2,0
"3256","[Mug Shot — «2012 Christmas Gold Tumbler»]","Non-City Tumbler",NA,"Taiwan",3,1,0
"3257","[Mug Shot — «2012 Christmas Red Cold Cup»]","Non-City Tumbler",NA,"Taiwan",10,2,0
"3258","[Mug Shot — «2012 Small World Christmas Bird Tumbler»]","Non-City Tumbler",NA,"Taiwan",9,1,1
"3259","[Mug Shot — «2012 Christmas Birdhouse Tumber»]","Non-City Tumbler",NA,"Sweden",1,1,0
"3260","[Mug Shot — «2012 Christmas Carolers Tumbler»]","Non-City Tumbler",NA,"Taiwan",1,2,0
"3261","[Mug Shot — «2012 Snowman Wink Tumbler»]","Non-City Tumbler",NA,"Taiwan",6,1,0
"3262","[Mug Shot — «Seurat's Circus sideshow»]","Limited Edition",NA,"USA",9,4,1
"3263","[Mug Shot — «Matisse's Nudes at Artist Studio»]","Limited Edition",NA,"USA",5,6,1
"3264","[Mug Shot — «Rosanna Boxed Mug»]","Christmas Mugs",NA,"USA",11,3,2
"3265","[Mug Shot — «String of Lights Boxed Mug»]","Christmas Mugs",NA,"USA",30,2,4
"3266","[Mug Shot — «Christmas 2012 Stacking Mug Ornament»]","Christmas Mugs",NA,"USA",27,2,4
"3267","[Mug Shot — «Christmas 2012 Stacking Mug Red»]","Christmas Mugs",NA,"USA",29,1,5
"3268","[Mug Shot — «Stainless Steel Reserve Logo Tumbler»]","Non-City Tumbler","Various","USA",22,4,4
"3269","[Mug Shot — «Christmas 2012 Partridge»]","Christmas Mugs",NA,"USA",30,2,3
"3270","[Mug Shot — «Quilt Ceramic Tumbler»]","Holiday Mugs",NA,"USA",25,5,3
"3271","[Mug Shot — «Monet's Poppy Field at Giverny»]","Limited Edition",NA,"USA",9,11,2
"3272","[Mug Shot — «2007 White Reindeer 8 Oz. Christmas Tumbler»]","Non-City Tumbler","Various","USA",1,1,0
"3273","[Mug Shot — «2007 Green Reindeer 8 Oz. Christmas Tumbler»]","Non-City Tumbler","Various","USA",4,0,1
"3274","[Mug Shot — «Palembang»]","Indonesia Dancers","Palembang","Indonesia",34,39,0
"3275","[Mug Shot — «2012 Snowman Tumbler»]","Non-City Tumbler",NA,"Taiwan",13,2,1
"3276","[Mug Shot — «St. Petersburg - Palace Square»]","08 Icon Edition","St. Petersburg","Russia",324,210,13
"3277","[Mug Shot — «Christmas Tree»]","Christmas Mugs",NA,"USA",5,1,1
"3278","[Mug Shot — «Rodarte Limited Edition Designer Ceramic Tumbler»]","Holiday Mugs","Various","USA",49,7,7
"3279","[Mug Shot — «2012 USA Sumatra Version»]","Coffee Blend Series",NA,"USA",58,3,4
"3280","[Mug Shot — «Japan Seattle Starbucks Center»]","Non-City Tumbler",NA,"USA",2,1,0
"3281","[Mug Shot — «Yokohama»]","City Tumbler","Yokohama","Japan",3,2,0
"3282","[Mug Shot — «Japan America Society»]","Non-City Tumbler",NA,"USA",2,0,0
"3283","[Mug Shot — «Japan 2007 Tumbler»]","City Tumbler",NA,"Japan",4,1,0
"3284","[Mug Shot — «Starbucks 1998 12oz»]","Non-City Tumbler","Tokyo","Japan",2,1,0
"3285","[Mug Shot — «Starbucks Reserve Mug, Japan Version Demitasse»]","Mini Mugs","Tokyo","Japan",14,1,1
"3286","[Mug Shot — «Macau Tumbler 2004»]","City Tumbler","Macau","China",5,3,1
"3287","[Mug Shot — «2012 Sakura Tumbler»]","Non-City Tumbler","Tokyo","Japan",9,7,1
"3288","[Mug Shot — «Japan 2009 Tumbler»]","City Tumbler","Various","Japan",8,3,0
"3289","[Mug Shot — «Roppongi Hills»]","City Tumbler","Roppongi, Tokyo","Japan",11,0,1
"3290","[Mug Shot — «Haneda Airport»]","City Tumbler","Haneda Airport, Tokyo","Japan",8,3,0
"3291","[Mug Shot — «Saitama»]","City Tumbler","Saitama","Japan",4,2,0
"3292","[Mug Shot — «Osaka»]","City Tumbler","Osaka","Japan",8,2,0
"3293","[Mug Shot — «Ibaraki»]","City Tumbler","Ibaraki","Japan",5,1,0
"3294","[Mug Shot — «Hiroshima»]","City Tumbler","Hiroshima","Japan",3,3,2
"3295","[Mug Shot — «2012 Tokyo Sky Tree Tumbler 20oz (Pink)»]","City Tumbler","Asakusa, Tokyo","Japan",10,4,0
"3296","[Mug Shot — «2012 Blue Christmas star mug»]","Christmas Mugs",NA,"Germany",15,0,3
"3297","[Mug Shot — «2012 Green Christmas star mug»]","Christmas Mugs",NA,"Germany",17,0,3
"3298","[Mug Shot — «2012 Red Christmas star mug»]","Christmas Mugs",NA,"Germany",22,0,5
"3299","[Mug Shot — «2012 Christmas Mug # 18»]","Christmas Mugs",NA,"Taiwan",24,0,2
"3300","[Mug Shot — «2012 Christmas Mug # 17 - Fox»]","Christmas Mugs",NA,"Taiwan",10,4,1
"3301","[Mug Shot — «2012 Christmas Mug # 16»]","Christmas Mugs",NA,"Taiwan",10,3,1
"3302","[Mug Shot — «2012 Christmas Mug # 15 - Birds»]","Christmas Mugs",NA,"Taiwan",11,3,1
"3303","[Mug Shot — «2012 Christmas Mug # 14 - Snowman»]","Christmas Mugs",NA,"Taiwan",10,3,1
"3304","[Mug Shot — «2012 Christmas Mug # 13»]","Christmas Mugs",NA,"Taiwan",8,4,1
"3305","[Mug Shot — «2012 Christmas Mug # 12»]","Christmas Mugs",NA,"Taiwan",10,2,1
"3306","[Mug Shot — «2012 Christmas Mug # 11»]","Christmas Mugs",NA,"Taiwan",5,2,1
"3307","[Mug Shot — «2012 Christmas Mug # 10»]","Christmas Mugs",NA,"Taiwan",10,1,1
"3308","[Mug Shot — «2012 Christmas Mug # 9»]","Christmas Mugs",NA,"Taiwan",12,1,2
"3309","[Mug Shot — «2012 Christmas Mug # 8 - Carolers»]","Christmas Mugs",NA,"Taiwan",14,4,3
"3310","[Mug Shot — «2012 Christmas Mug # 7»]","Christmas Mugs",NA,"Taiwan",8,1,1
"3311","[Mug Shot — «2012 Christmas Mug # 6»]","Christmas Mugs",NA,"Taiwan",7,2,1
"3312","[Mug Shot — «2012 Christmas Mug # 5 - White squirrel»]","Christmas Mugs",NA,"Taiwan",9,3,0
"3313","[Mug Shot — «2012 Christmas Mug #4 - Red squirrel»]","Christmas Mugs",NA,"Taiwan",9,2,1
"3314","[Mug Shot — «2012 Christmas Mug #3»]","Christmas Mugs",NA,"Taiwan",18,2,3
"3315","[Mug Shot — «2012 Christmas Mug #2»]","Christmas Mugs",NA,"Taiwan",25,1,1
"3316","[Mug Shot — «2012 Christmas Demitasse»]","Holiday Mugs Mini",NA,"Taiwan",32,3,2
"3317","[Mug Shot — «Ostrava - New City Hall»]","08 Icon Edition","Ostrava","Czech Republic",413,128,31
"3318","[Mug Shot — «Yukon Blend Brown Mug»]","Coffee Blend Series",NA,"USA",21,7,1
"3319","[Mug Shot — «Diner Mug Vintage Starbucks Drive Thru 2001»]","01 Barista series",NA,"USA",6,0,0
"3320","[Mug Shot — «North Pole Express»]","Christmas Mugs",NA,"USA",2,1,0
"3321","[Mug Shot — «Plane dropping beans»]","01 Barista series",NA,"USA",11,1,1
"3322","[Mug Shot — «White & Red Dove»]","Christmas Mugs","Various","USA",9,2,2
"3323","[Mug Shot — «White & Brown Deer»]","Christmas Mugs","Various","USA",11,3,1
