"OPEID","Name","Address","City","State","State Desc","Zip Code","Zip Ext","Program Length","Sch Type","Year 1","Num 1","Denom 1","DRate 1","PRate 1","Ethnic Code","Cong Dis","Region","Average or Greater Than 30","Year 2","Num 2","Denom 2","DRate 2","PRate 2","Year 3","Num 3","Denom 3","DRate 3","PRate 3"
"023123","LA' JAMES INTERNATIONAL COLLEGE","485 - 42ND AVENUE","EAST MOLINE","IL","ILLINOIS","61244","4040","3","3","2012","4","31","12.9","A","5","17","05","0","2011","5","32","15.6","A","2010","3","22","13.6","A"
"023130","CASS CAREER CENTER","1600 EAST ELM","HARRISONVILLE","MO","MISSOURI","64701","2087","3","1","2012","8","72","11.1","B","5","04","07","1","2011","10","64","15.6","B","2010","6","28","21.4","A"
"023139","WESTWOOD COLLEGE - O'HARE AIRPORT","8501 WEST HIGGINS ROAD","CHICAGO","IL","ILLINOIS","60631","2801","6","3","2012","175","1166","15","A","5","05","05","0","2011","314","1520","20.6","A","2010","332","1472","22.5","A"
"023140","SCHOOL OF HAIRSTYLING (THE)","141 EAST CHUBBUCK ROAD","CHUBBUCK","ID","IDAHO","83202","3110","4","3","2012","12","52","23","P","5","02","10","0","2011","10","53","18.8","P","2010","7","39","17.9","P"
"023141","SCHILLER INTERNATIONAL UNIVERSITY","8560 ULMERTON ROAD","LARGO","FL","FLORIDA","33771","3842","8","3","2012","18","105","17.1","A","5","10","04","0","2011","21","92","22.8","A","2010","4","62","6.4","A"
"023142","EMPIRE BEAUTY SCHOOL","19 BANK STREET","PEEKSKILL","NY","NEW YORK","10566","3805","3","3","2012","4","56","7.1","A","5","19","02","0","2011","5","41","12.1","A","2010","4","22","18.1","A"
"023154","NORTHEAST TEXAS COMMUNITY COLLEGE","F.M. #1735 CHAPEL HILL ROAD","MOUNT PLEASANT","TX","TEXAS","75456","0000","5","1","2012","76","267","28.4","A","5","01","06","0","2011","17","77","22","A","2010","N/A","N/A","N/A","A"
"023155","TOLEDO ACADEMY OF BEAUTY CULTURE - EAST","3341 NAVARRE AVENUE","OREGON","OH","OHIO","43616","3313","4","3","2012","10","64","15.6","A","5","09","05","0","2011","3","56","5.3","A","2010","4","52","7.6","A"
"023162","MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE","5780 NW 158TH STREET","MIAMI LAKES","FL","FLORIDA","33014","6720","4","1","2012","5","37","13.5","B","5","21","04","1","2011","8","47","17","B","2010","2","15","13.3","A"
"023166","CONNECTICUT CENTER FOR MASSAGE THERAPY","75 KITTS LANE","NEWINGTON","CT","CONNECTICUT","06111","3975","3","3","2012","37","389","9.5","A","5","01","01","0","2011","48","420","11.4","A","2010","49","329","14.8","A"
"023172","MARANATHA BAPTIST UNIVERSITY","745 WEST MAIN STREET","WATERTOWN","WI","WISCONSIN","53094","7638","8","2","2012","5","220","2.2","A","5","06","05","0","2011","2","207","0.9","A","2010","3","213","1.4","A"
"023173","CONCEPT COLLEGE OF COSMETOLOGY","2500 GEORGETOWN ROAD","DANVILLE","IL","ILLINOIS","61832","8427","3","3","2012","13","68","19.1","A","5","15","05","0","2011","19","75","25.3","A","2010","27","65","41.5","A"
"023178","AMERICAN INSTITUTE OF TRUCKING","440 SOUTH 54TH AVENUE","PHOENIX","AZ","ARIZONA","85043","4729","2","3","2012","119","1377","8.6","A","5","04","09","0","2011","121","1354","8.9","A","2010","152","990","15.3","A"
"023182","KD CONSERVATORY COLLEGE OF FILM AND DRAMATIC ARTS","2600 STEMMONS FREEWAY              SUITE 117","DALLAS","TX","TEXAS","75207","2111","5","3","2012","20","113","17.6","A","5","30","06","0","2011","26","110","23.6","A","2010","21","95","22.1","A"
"023192","LAKE FOREST GRADUATE SCHOOL OF MANAGEMENT","1905 WEST FIELD COURT","LAKE FOREST","IL","ILLINOIS","60045","4824","8","2","2012","2","100","2","A","5","10","05","0","2011","3","110","2.7","A","2010","0","111","0","A"
"023198","TONI&GUY HAIRDRESSING ACADEMY","410 NEIDER AVENUE                  SUITE 102","COEUR D'ALENE","ID","IDAHO","83814","2822","4","3","2012","18","178","10.1","A","5","01","10","0","2011","11","162","6.7","A","2010","8","118","6.7","A"
"023202","HOUSTON GRADUATE SCHOOL OF THEOLOGY","4300-C WEST BELLFORT STREET","HOUSTON","TX","TEXAS","77035","3602","8","2","2012","3","47","6.3","A","5","18","06","0","2011","4","42","9.5","A","2010","7","56","12.5","A"
"023205","ROYAL NORTHERN COLLEGE OF MUSIC","124 OXFORD ROAD","MANCHESTER","FC","ENGLAND","M13 9","RD","8","5","2012","N/A","N/A","N/A","B","5","","11","1","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023208","MAGNOLIA COLLEGE OF COSMETOLOGY","4725 I-55 NORTH","JACKSON","MS","MISSISSIPPI","39206","5602","3","3","2012","4","116","3.4","A","5","03","04","0","2011","11","127","8.6","A","2010","5","92","5.4","A"
"023209","TIDEWATER TECH","5301 EAST PRINCESS ANNE ROAD","NORFOLK","VA","VIRGINIA","23502","1747","3","3","2012","39","359","10.8","A","5","03","03","0","2011","145","375","38.6","A","2010","156","365","42.7","A"
"023212","ORANGE TECHNICAL EDUCATION CENTERS-WESTSIDE TECH","955 EAST STORY ROAD","WINTER GARDEN","FL","FLORIDA","34787","3798","3","1","2012","N/A","N/A","N/A","A","5","08","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023214","TONI&GUY HAIRDRESSING ACADEMY","1355  ROSWELL ROAD, SUITE 150","MARIETTA","GA","GEORGIA","30062","3667","3","3","2012","1","20","5","B","5","06","04","1","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023230","BIBLICAL THEOLOGICAL SEMINARY","200 NORTH MAIN STREET","HATFIELD","PA","PENNSYLVANIA","19440","2421","8","2","2012","0","30","0","B","5","13","03","1","2011","0","13","0","B","2010","N/A","N/A","N/A","A"
"023233","PROFESSIONALS CHOICE HAIR DESIGN ACADEMY","2719 WEST JEFFERSON STREET","JOLIET","IL","ILLINOIS","60435","6434","3","3","2012","12","60","20","B","5","11","05","1","2011","11","46","23.9","B","2010","3","15","20","A"
"023237","PAT WILSON'S BEAUTY COLLEGE","326 NORTH MAIN STREET","HENDERSON","KY","KENTUCKY","42420","4241","4","3","2012","N/A","N/A","N/A","A","5","01","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023244","ALLSTATE HAIRSTYLING & BARBER COLLEGE","2546 LORAIN AVENUE","CLEVELAND","OH","OHIO","44113","3413","4","3","2012","N/A","N/A","N/A","A","5","10,11","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023245","MICHIGAN COLLEGE OF BEAUTY-MONROE","1020 S. MONROE STREET","MONROE","MI","MICHIGAN","48161","3901","3","3","2012","7","97","7.2","A","5","15","05","0","2011","8","94","8.5","A","2010","10","93","10.7","A"
"023249","EMMANUEL BIBLE COLLEGE","100 FERGUS AVENUE","KITCHENER","FC","CANADA","N2A","2H2","6","6","2012","N/A","N/A","N/A","A","5","","11","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023251","KEY COLLEGE","225 EAST DANIA BEACH BOULEVARD     #130","DANIA BEACH","FL","FLORIDA","33004","3046","5","3","2012","7","56","12.5","A","5","20","04","0","2011","10","71","14","A","2010","7","59","11.8","A"
"023257","LABARON HAIRDRESSING ACADEMY","281 UNION STREET","NEW BEDFORD","MA","MASSACHUSETTS","02740","6031","3","3","2012","2","40","5","A","5","04","01","0","2011","11","52","21.1","A","2010","3","44","6.8","A"
"023258","LABARON HAIRDRESSING ACADEMY","240 LIBERTY STREET","BROCKTON","MA","MASSACHUSETTS","02301","5570","3","3","2012","5","41","12.1","A","5","10","01","0","2011","4","41","9.7","A","2010","4","50","8","A"
"023260","UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES","4130 NACO PERRIN","SAN ANTONIO","TX","TEXAS","78217","2503","3","3","2012","3","37","8.1","A","5","20","06","0","2011","12","67","17.9","A","2010","7","48","14.5","A"
"023262","KAPLAN COLLEGE","750 ENVIOUS LANE","NASHVILLE","TN","TENNESSEE","37217","1342","5","3","2012","156","888","17.5","A","5","05","04","0","2011","214","898","23.8","A","2010","203","818","24.8","A"
"023263","FORTIS INSTITUTE","1025 HIGHWAY 111","COOKEVILLE","TN","TENNESSEE","38501","4305","5","3","2012","112","1210","9.2","A","5","06","04","0","2011","207","1664","12.4","A","2010","217","1504","14.4","A"
"023265","INTERFACE COLLEGE","178 SOUTH STEVENS STREET","SPOKANE","WA","WASHINGTON","99201","4326","5","3","2012","22","108","20.3","A","5","05","10","0","2011","26","132","19.6","A","2010","32","108","29.6","A"
"023268","MERIDIAN COLLEGE","7020 PROFESSIONAL PARKWAY EAST     SUITE 200","SARASOTA","FL","FLORIDA","34240","8478","5","3","2012","60","258","23.2","A","5","13","04","0","2011","91","324","28","A","2010","76","245","31","A"
"023269","SUNSTATE ACADEMY","2040 COLONIAL BOULEVARD","FORT MYERS","FL","FLORIDA","33907","1415","3","3","2012","20","277","7.2","A","5","14","04","0","2011","31","264","11.7","A","2010","31","236","13.1","A"
"023278","PINEVILLE BEAUTY SCHOOL","1008 MAIN STREET","PINEVILLE","LA","LOUISIANA","71360","6495","3","3","2012","N/A","N/A","N/A","A","5","05","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023285","MOLER - PICKENS BEAUTY COLLEGE","5951-S BOYMEL DRIVE","FAIRFIELD","OH","OHIO","45014","4260","4","3","2012","1","36","2.7","A","5","08","05","0","2011","7","41","17","A","2010","2","44","4.5","A"
"023289","EMMAUS BIBLE COLLEGE","2570 ASBURY ROAD","DUBUQUE","IA","IOWA","52001","3096","6","2","2012","1","50","2","A","5","01","07","0","2011","1","62","1.6","A","2010","3","58","5.1","A"
"023299","FLORIDA INSTITUTE OF ULTRASOUND","8800 UNIVERSITY PARKWAY            SUITE A-4","PENSACOLA","FL","FLORIDA","32514","4913","3","3","2012","0","50","0","A","5","01","04","0","2011","2","48","4.1","A","2010","1","48","2","A"
"023301","PIONEER PACIFIC COLLEGE","27501 SOUTHWEST PARKWAY AVENUE","WILSONVILLE","OR","OREGON","97070","9950","6","3","2012","216","1368","15.7","A","5","05","10","0","2011","213","1189","17.9","A","2010","231","1062","21.7","A"
"023303","LEBANON COUNTY CAREER AND TECHNOLOGY CENTER","833 METRO DRIVE","LEBANON","PA","PENNSYLVANIA","17042","9197","3","1","2012","6","102","5.8","A","5","17","03","0","2011","8","49","16.3","A","2010","6","62","9.6","A"
"023305","LAGUNA COLLEGE OF ART AND DESIGN","2222 LAGUNA CANYON ROAD","LAGUNA BEACH","CA","CALIFORNIA","92651","1136","8","2","2012","8","96","8.3","A","5","47","09","0","2011","8","95","8.4","A","2010","3","90","3.3","A"
"023306","PENNSYLVANIA GUNSMITH SCHOOL","812 OHIO RIVER BOULEVARD","PITTSBURGH","PA","PENNSYLVANIA","15202","2637","4","3","2012","1","36","2.7","A","5","14","03","0","2011","4","67","5.9","B","2010","2","21","9.5","A"
"023308","JRMC SCHOOL OF NURSING","1600 WEST 40TH","PINE BLUFF","AR","ARKANSAS","71603","6301","5","2","2012","10","86","11.6","B","5","04","06","1","2011","11","81","13.5","B","2010","5","34","14.7","A"
"023309","IOWA SCHOOL OF BEAUTY","112 NICHOLAS DRIVE","MARSHALLTOWN","IA","IOWA","50158","4438","4","3","2012","6","60","10","B","5","04","07","1","2011","7","54","12.9","B","2010","3","23","13","A"
"023310","MARYLAND BEAUTY ACADEMY OF ESSEX","7930 EASTERN AVENUE, SUITE 5","BALTIMORE","MD","MARYLAND","21224","2148","3","3","2012","7","60","11.6","A","5","02","03","0","2011","14","81","17.2","A","2010","7","43","16.2","A"
"023312","BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY","1530 E PINE STREET","JACKSONVILLE","TX","TEXAS","75766","5407","8","2","2012","0","11","0","B","5","02","06","1","2011","N/A","N/A","N/A","B","2010","N/A","N/A","N/A","A"
"023313","INTERACTIVE COLLEGE OF TECHNOLOGY","213 W. SOUTHMORE                   SUITE 101","PASADENA","TX","TEXAS","77502","1201","5","3","2012","5","49","10.2","A","5","30","06","0","2011","4","13","30.7","B","2010","N/A","N/A","N/A","A"
"023314","NORTHWEST HAIR ACADEMY","615 SOUTH FIRST STREET","MOUNT VERNON","WA","WASHINGTON","98273","3810","4","3","2012","26","231","11.2","P","5","02","10","0","2011","31","256","12.1","P","2010","23","138","16.6","A"
"023322","HAIR PROFESSIONALS CAREER COLLEGE","2245 GATEWAY DRIVE","SYCAMORE","IL","ILLINOIS","60178","3164","3","3","2012","8","47","17","A","5","14","05","0","2011","2","48","4.1","A","2010","3","65","4.6","A"
"023328","CENTER FOR EMPLOYMENT TRAINING","701 VINE STREET","SAN JOSE","CA","CALIFORNIA","95110","2940","3","2","2012","538","2179","24.6","A","5","16","09","0","2011","442","1989","22.2","A","2010","470","2131","22","A"
"023330","HAIR ACADEMY","8435 ANNAPOLIS ROAD","NEW CARROLLTON","MD","MARYLAND","20784","3002","3","3","2012","59","395","14.9","A","5","05","03","0","2011","63","378","16.6","A","2010","55","378","14.5","A"
"023343","EMPIRE BEAUTY SCHOOL","8419 COLERAIN AVENUE","CINCINNATI","OH","OHIO","45239","3926","3","3","2012","5","81","6.1","A","5","01","05","0","2011","4","68","5.8","A","2010","3","46","6.5","A"
"023344","CENTURA COLLEGE","2697 DEAN DRIVE                    SUITE 100","VIRGINIA BEACH","VA","VIRGINIA","23452","7431","6","3","2012","296","2501","11.8","A","5","02","03","0","2011","602","2537","23.7","A","2010","737","2300","32","A"
"023351","UNIVERSITY OF CAMBRIDGE - TRINITY HALL","TRINITY LANE","CAMBRIDGE","FC","ENGLAND","CB2","1TJ","8","5","2012","N/A","N/A","N/A","B","5","","11","1","2011","N/A","N/A","N/A","B","2010","N/A","N/A","N/A","A"
"023355","THEOLOGICAL UNIVERSITY OF THE CARIBBEAN","CARR, 848 K.O H.5                  CALLEJON MARQUE","ST JUST,TRUJILLO ALT","PR","PUERTO RICO","00978","0901","6","2","2012","N/A","N/A","N/A","A","5","AL","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023357","BATON ROUGE GENERAL MEDICAL CENTER","3600 FLORIDA BOULEVARD","BATON ROUGE","LA","LOUISIANA","70806","3889","12","2","2012","1","44","2.2","P","5","06","06","0","2011","2","47","4.2","P","2010","3","60","5","P"
"023359","VOLUNTEER BEAUTY ACADEMY","5338 CHARLOTTE AVENUE","NASHVILLE","TN","TENNESSEE","37209","3033","3","3","2012","9","65","13.8","B","5","05","04","1","2011","8","58","13.7","B","2010","6","23","26","A"
"023363","KNOX COUNTY CAREER CENTER","306 MARTINSBURG ROAD","MOUNT VERNON","OH","OHIO","43050","4298","3","1","2012","26","130","20","A","5","18","05","0","2011","18","117","15.3","A","2010","24","105","22.8","A"
"023367","CUYAHOGA VALLEY CAREER CENTER","8001 BRECKSVILLE ROAD","BRECKSVILLE","OH","OHIO","44141","1296","4","1","2012","4","85","4.7","A","5","13","05","0","2011","9","78","11.5","A","2010","9","77","11.6","A"
"023372","PJ'S COLLEGE OF COSMETOLOGY","WESTERN GATEWAY SHOPPING CENTER    1901 RUSSELLVIL","BOWLING GREEN","KY","KENTUCKY","42101","3759","4","3","2012","45","348","12.9","A","5","02","04","0","2011","47","348","13.5","A","2010","41","312","13.1","A"
"023374","BANCROFT SCHOOL OF MASSAGE THERAPY","333 SHREWSBURY STREET","WORCESTER","MA","MASSACHUSETTS","01604","4614","3","3","2012","4","39","10.2","A","5","03","01","0","2011","0","43","0","A","2010","3","31","9.6","A"
"023377","PROFESSIONAL SKILLS INSTITUTE","1505 HOLLAND ROAD","MAUMEE","OH","OHIO","43537","2901","5","3","2012","23","244","9.4","A","5","09","05","0","2011","26","275","9.4","A","2010","29","250","11.6","A"
"023379","COLLEGE OF HAIR DESIGN CAREERS","1684 CLAY STREET NORTH EAST","SALEM","OR","OREGON","97301","1952","4","3","2012","4","49","8.1","A","5","05","10","0","2011","6","54","11.1","A","2010","6","54","11.1","A"
"023380","CLOYD'S BARBER SCHOOL #2","1311 WINNSBORO ROAD","MONROE","LA","LOUISIANA","71202","3539","3","3","2012","N/A","N/A","N/A","A","5","05","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023382","BAY STATE SCHOOL OF TECHNOLOGY","225 TURNPIKE STREET","CANTON","MA","MASSACHUSETTS","02021","2358","3","3","2012","42","178","23.5","A","5","09","01","0","2011","74","204","36.2","A","2010","45","164","27.4","A"
"023384","FORT PIERCE BEAUTY ACADEMY","3028 SOUTH US 1","FORT PIERCE","FL","FLORIDA","34982","0000","3","3","2012","N/A","N/A","N/A","A","5","16","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023385","GLENDALE CAREER COLLEGE","240 NORTH BRAND BLVD, LOWER LEVEL","GLENDALE","CA","CALIFORNIA","91203","1207","5","3","2012","26","366","7.1","A","5","29","09","0","2011","48","328","14.6","A","2010","31","182","17","A"
"023386","CHARZANNE BEAUTY COLLEGE","1549 HIGHWAY 72 EAST","GREENWOOD","SC","SOUTH CAROLINA","29649","8520","3","3","2012","N/A","N/A","N/A","A","5","03","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023387","MARINELLO SCHOOL OF BEAUTY","1035 MARKET STREET","SAN FRANCISCO","CA","CALIFORNIA","94103","1600","3","3","2012","96","368","26","A","5","08","09","0","2011","67","351","19","A","2010","14","129","10.8","A"
"023388","EMILY CARR UNIVERSITY OF ART AND DESIGN","1399 JOHNSTON STREET","VANCOUVER","FC","CANADA","V6H","3R9","8","5","2012","2","40","5","B","5","","11","1","2011","2","44","4.5","B","2010","N/A","N/A","N/A","A"
"023389","UNIVERSITY FOR THE CREATIVE ARTS","FALKNER ROAD","FARNHAM","FC","ENGLAND","GU9 7","DS","8","5","2012","N/A","N/A","N/A","P","5","","11","0","2011","N/A","N/A","N/A","P","2010","N/A","N/A","N/A","P"
"023394","ROB ROY ACADEMY","1872 ACUSHNET AVENUE","NEW BEDFORD","MA","MASSACHUSETTS","02746","2114","3","3","2012","11","63","17.4","B","5","04","01","1","2011","12","62","19.3","B","2010","1","22","4.5","A"
"023396","ROGERS ACADEMY OF HAIR DESIGN","2903 MOUNT VERNON AVENUE","EVANSVILLE","IN","INDIANA","47712","5823","3","3","2012","14","68","20.5","A","5","08","05","0","2011","14","70","20","A","2010","11","71","15.4","A"
"023397","ROSS MEDICAL EDUCATION CENTER","8110 MURPHY DRIVE","BRIGHTON","MI","MICHIGAN","48116","7402","5","3","2012","213","1135","18.7","A","5","08","05","0","2011","196","1213","16.1","A","2010","209","893","23.4","A"
"023398","SOUTHERN INSTITUTE OF COSMETOLOGY","3099 SO. PERKINS","MEMPHIS","TN","TENNESSEE","38118","3231","3","3","2012","14","79","17.7","A","5","01","04","0","2011","12","57","21","A","2010","6","40","15","A"
"023405","SAINT LOUIS COLLEGE OF HEALTH CAREERS","909 SOUTH TAYLOR","SAINT LOUIS","MO","MISSOURI","63110","1511","5","3","2012","69","654","10.5","A","5","01","07","0","2011","58","410","14.1","A","2010","113","508","22.2","A"
"023406","HUMACAO COMMUNITY COLLEGE","GEORGETTI ST. #69","HUMACAO","PR","PUERTO RICO","00791","4138","6","2","2012","N/A","N/A","N/A","A","3","AL","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023407","LABARON HAIRDRESSING ACADEMY","8119 ROBINSON","OVERLAND PARK","KS","KANSAS","66204","3625","3","3","2012","4","31","12.9","A","5","03","07","0","2011","6","78","7.6","B","2010","3","33","9","A"
"023408","PAUL MITCHELL THE SCHOOL LEXINGTON","3644 BOSTON RD.","LEXINGTON","KY","KENTUCKY","40514","1545","4","3","2012","26","197","13.1","A","5","06","04","0","2011","18","101","17.8","A","2010","7","24","29.1","A"
"023410","FORTIS COLLEGE","7033 AIRPORT BOULEVARD","MOBILE","AL","ALABAMA","36608","3712","5","3","2012","131","1372","9.5","A","5","01","04","0","2011","177","1447","12.2","A","2010","100","935","10.6","A"
"023411","KENNETH SHULER SCHOOL OF COSMETOLOGY & NAILS","449 SAINT ANDREWS ROAD","COLUMBIA","SC","SOUTH CAROLINA","29210","7306","3","3","2012","35","319","10.9","A","5","02","04","0","2011","35","367","9.5","A","2010","41","299","13.7","A"
"023413","PALO ALTO COLLEGE","1400 W. VILLARET","SAN ANTONIO","TX","TEXAS","78224","2499","5","1","2012","57","394","14.4","A","3","28","06","0","2011","61","328","18.5","A","2010","66","360","18.3","A"
"023417","CAREER ACADEMY OF HAIR DESIGN","346 EAST ROBINSON AVE","SPRINGDALE","AR","ARKANSAS","72764","7128","3","3","2012","29","205","14.1","A","5","03","06","0","2011","16","181","8.8","A","2010","6","73","8.2","A"
"023424","ACADEMY OF RADIO & TV BROADCASTING","16052 BEACH BOULEVARD              SUITE 263","HUNTINGTON BEACH","CA","CALIFORNIA","92647","3809","3","3","2012","22","107","20.5","A","5","46","09","0","2011","27","133","20.3","A","2010","21","105","20","A"
"023427","FORTIS COLLEGE","6300 CENTER DRIVE                  SUITE 100","NORFOLK","VA","VIRGINIA","23502","4101","5","3","2012","118","1043","11.3","P","5","02","03","0","2011","120","999","12","P","2010","102","846","12","P"
"023430","FORT PECK COMMUNITY COLLEGE","HIGHWAY 2 EAST","POPLAR","MT","MONTANA","59255","0000","5","1","2012","N/A","N/A","N/A","A","1","AL","08","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023434","BELLUS ACADEMY","13266 POWAY ROAD","POWAY","CA","CALIFORNIA","92064","4633","4","3","2012","19","354","5.3","A","5","52","09","0","2011","15","241","6.2","A","2010","13","185","7","A"
"023436","INSTITUTE OF BEAUTY CAREERS","AVENIDA LLORENS TORRES #199 ESQUINACOLL Y TOSTE","ARECIBO","PR","PUERTO RICO","00612","0809","3","3","2012","N/A","N/A","N/A","A","5","AL","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"023438","MONTGOMERY BEAUTY SCHOOL","8736 ARLISS STREET","SILVER SPRING","MD","MARYLAND","20901","3905","3","3","2012","12","106","11.3","A","5","04","03","0","2011","8","72","11.1","A","2010","10","89","11.2","A"
"023441","ROSEBURG BEAUTY COLLEGE","700 SOUTHEAST STEPHENS","ROSEBURG","OR","OREGON","97470","3112","4","3","2012","11","68","16.1","B","5","04","10","1","2011","10","62","16.1","B","2010","5","23","21.7","A"
"023462","WYOTECH","470 DESTINATION DAYTONA LANE","ORMOND BEACH","FL","FLORIDA","32174","1010","5","2","2012","173","711","24.3","A","5","24","04","0","2011","208","814","25.5","A","2010","109","592","18.4","A"
