"","V1","V2","V3","V4"
"1164",51.165691,10.451526,12.879721,121.774017
"1165",51.165691,10.451526,14.058324,108.277199
"1166",51.165691,10.451526,22.396428,114.109497
"1167",51.165691,10.451526,23.424076,53.847818
"1168",51.165691,10.451526,23.634501,-102.552784
"1169",51.165691,10.451526,26.820553,30.802498
"1170",51.165691,10.451526,35.126413,33.429859
"1171",51.165691,10.451526,38.963745,35.243322
"1172",51.165691,10.451526,46.151241,14.995463
"1173",51.165691,10.451526,49.815273,6.129583
"1174",51.165691,10.451526,58.595272,25.013607
"1175",51.919438,19.145136,20.593684,78.96288
"1176",51.919438,19.145136,31.046051,34.851612
"1177",51.919438,19.145136,38.963745,35.243322
"1178",51.919438,19.145136,45.943161,24.96676
"1179",51.919438,19.145136,52.132633,5.291266
"1180",51.919438,19.145136,55.169438,23.881275
"1181",51.919438,19.145136,58.595272,25.013607
"1182",51.919438,19.145136,60.128161,18.643501
"1183",52.132633,5.291266,1.352083,103.819836
"1184",52.132633,5.291266,4.210484,101.975766
"1185",52.132633,5.291266,23.424076,53.847818
"1186",52.132633,5.291266,23.634501,-102.552784
"1187",52.132633,5.291266,30.585164,36.238414
"1188",52.132633,5.291266,33.854721,35.862285
"1189",52.132633,5.291266,35.126413,33.429859
"1190",52.132633,5.291266,35.86166,104.195397
"1191",52.132633,5.291266,39.399872,-8.224454
"1192",52.132633,5.291266,41.87194,12.56738
"1193",52.132633,5.291266,49.815273,6.129583
"1194",52.132633,5.291266,53.41291,-8.24389
"1195",52.132633,5.291266,60.128161,18.643501
"1196",52.132633,5.291266,60.472024,8.468946
"1197",53.41291,-8.24389,-23.442503,-58.443832
"1198",53.41291,-8.24389,-14.235004,-51.92528
"1199",53.41291,-8.24389,-1.940278,29.873888
"1200",53.41291,-8.24389,25.930414,50.637772
"1201",53.41291,-8.24389,39.399872,-8.224454
"1202",53.41291,-8.24389,50.503887,4.469936
"1203",53.41291,-8.24389,60.128161,18.643501
"1204",53.41291,-8.24389,60.472024,8.468946
"1205",53.41291,-8.24389,61.52401,105.318756
"1206",55.169438,23.881275,56.879635,24.603189
"1207",55.378051,-3.435973,-32.522779,-55.765835
"1208",55.378051,-3.435973,-22.328474,24.684866
"1209",55.378051,-3.435973,-6.369028,34.888822
"1210",55.378051,-3.435973,-0.789275,113.921327
"1211",55.378051,-3.435973,4.210484,101.975766
"1212",55.378051,-3.435973,10.691803,-61.222503
"1213",55.378051,-3.435973,14.058324,108.277199
"1214",55.378051,-3.435973,15.870032,100.992541
"1215",55.378051,-3.435973,17.189877,-88.49765
"1216",55.378051,-3.435973,33.854721,35.862285
"1217",55.378051,-3.435973,35.937496,14.375416
"1218",55.378051,-3.435973,39.074208,21.824312
"1219",55.378051,-3.435973,41.608635,21.745275
"1220",55.378051,-3.435973,49.465691,-2.585278
"1221",55.378051,-3.435973,49.817492,15.472962
"1222",56.130366,-106.346771,-25.274398,133.775136
"1223",56.130366,-106.346771,-14.235004,-51.92528
"1224",56.130366,-106.346771,-6.369028,34.888822
"1225",56.130366,-106.346771,1.352083,103.819836
"1226",56.130366,-106.346771,15.870032,100.992541
"1227",56.130366,-106.346771,41.87194,12.56738
"1228",56.130366,-106.346771,50.503887,4.469936
"1229",56.130366,-106.346771,56.26392,9.501785
"1230",56.130366,-106.346771,58.595272,25.013607
"1231",56.26392,9.501785,-25.274398,133.775136
"1232",56.26392,9.501785,47.516231,14.550072
"1233",56.26392,9.501785,51.919438,19.145136
"1234",56.26392,9.501785,60.472024,8.468946
"1235",56.879635,24.603189,22.396428,114.109497
"1236",56.879635,24.603189,51.165691,10.451526
"1237",56.879635,24.603189,51.919438,19.145136
"1238",56.879635,24.603189,55.378051,-3.435973
"1239",56.879635,24.603189,58.595272,25.013607
"1240",58.595272,25.013607,-35.675147,-71.542969
"1241",58.595272,25.013607,-14.235004,-51.92528
"1242",58.595272,25.013607,4.210484,101.975766
"1243",58.595272,25.013607,12.879721,121.774017
"1244",58.595272,25.013607,15.870032,100.992541
"1245",58.595272,25.013607,23.634501,-102.552784
"1246",58.595272,25.013607,31.046051,34.851612
"1247",58.595272,25.013607,35.86166,104.195397
"1248",58.595272,25.013607,49.817492,15.472962
"1249",58.595272,25.013607,52.132633,5.291266
"1250",58.595272,25.013607,53.709807,27.953389
"1251",58.595272,25.013607,56.879635,24.603189
"1252",60.128161,18.643501,14.058324,108.277199
"1253",60.128161,18.643501,23.634501,-102.552784
"1254",60.128161,18.643501,49.815273,6.129583
"1255",60.128161,18.643501,51.919438,19.145136
"1256",60.472024,8.468946,-30.559482,22.937506
"1257",60.472024,8.468946,41.87194,12.56738
"1258",60.472024,8.468946,46.227638,2.213749
"1259",60.472024,8.468946,47.516231,14.550072
"1260",60.472024,8.468946,61.92411,25.748151
"1261",61.52401,105.318756,-14.235004,-51.92528
"1262",61.52401,105.318756,-0.789275,113.921327
"1263",61.52401,105.318756,8.537981,-80.782127
"1264",61.52401,105.318756,14.058324,108.277199
"1265",61.52401,105.318756,38.963745,35.243322
"1266",61.52401,105.318756,49.815273,6.129583
"1267",61.52401,105.318756,49.817492,15.472962
"1268",61.52401,105.318756,52.132633,5.291266
"1269",61.52401,105.318756,53.41291,-8.24389
"1270",61.52401,105.318756,55.169438,23.881275
"1271",61.52401,105.318756,56.879635,24.603189
"1272",61.52401,105.318756,60.128161,18.643501
"1273",61.92411,25.748151,-0.023559,37.906193
"1274",61.92411,25.748151,1.352083,103.819836
"1275",61.92411,25.748151,12.865416,-85.207229
"1276",61.92411,25.748151,20.593684,78.96288
"1277",61.92411,25.748151,23.634501,-102.552784
"1278",61.92411,25.748151,35.86166,104.195397
"1279",61.92411,25.748151,47.162494,19.503304
"1280",61.92411,25.748151,53.41291,-8.24389
"1281",61.92411,25.748151,55.169438,23.881275
"1282",61.92411,25.748151,56.130366,-106.346771
"1283",61.92411,25.748151,60.472024,8.468946
"1284",64.963051,-19.020835,52.132633,5.291266
"1285",64.963051,-19.020835,60.128161,18.643501
